"CELL_NODE_ID","VENDOR","NODEID","CELLID","NODENAME","CELLNAME","DATEADDED","OBJECTNAME"
"","NOKIA SIEMENS","101918","12","HHI702","HHI702I4BK",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101918/LNBTS-101918/LNCEL-12"
"","NOKIA SIEMENS","592838","12","NTNH19","NTNH19M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-592838/LNBTS-592838/LNCEL-12"
"","NOKIA SIEMENS","562777","12","DNBH76","DNBH76M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562777/LNBTS-562777/LNCEL-12"
"","NOKIA SIEMENS","532231","11","BDDA76","BDDA76M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532231/LNBTS-532231/LNCEL-11"
"","NOKIA SIEMENS","190173","11","DB_MAG_ANG_TO_2","DB_MAG_ANG_TO_2_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-190173/LNBTS-190173/LNCEL-11"
"","NOKIA SIEMENS","702516","13","TGGD15","TGGD15M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702516/LNBTS-702516/LNCEL-13"
"","NOKIA SIEMENS","114921","12","HTD020","HTD020M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114921/LNBTS-114921/LNCEL-12"
"","NOKIA SIEMENS","150104","12","QANT40","QANT40M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150104/LNBTS-150104/LNCEL-12"
"","NOKIA SIEMENS","480198","11","DLCG03","DLCG03M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480198/LNBTS-480198/LNCEL-11"
"","NOKIA SIEMENS","100504","11","HHI033","HHI033M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100504/LNBTS-100504/LNCEL-11"
"","NOKIA SIEMENS","391030","13","QHYH22","QHYH22M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-391030/LNBTS-391030/LNCEL-13"
"","NOKIA SIEMENS","101871","11","HHD102","HHD102I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101871/LNBTS-101871/LNCEL-11"
"","NOKIA SIEMENS","150304","13","QAPN02","QAPN02M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150304/LNBTS-150304/LNCEL-13"
"","NOKIA SIEMENS","500381","11","KHCL35","KHCL35M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500381/LNBTS-500381/LNCEL-11"
"","NOKIA SIEMENS","102606","11","HTX148","HTX148C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102606/LNBTS-102606/LNCEL-11"
"","NOKIA SIEMENS","563387","13","DNXL36","DNXL36M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563387/LNBTS-563387/LNCEL-13"
"","NOKIA SIEMENS","562785","18","DNBH84","DNBH84M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562785/LNBTS-562785/LNCEL-18"
"","NOKIA SIEMENS","230270","13","LC_BHA_NAM_KHANH","LC_BHA_NAM_KHANH_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-230270/LNBTS-230270/LNCEL-13"
"","NOKIA SIEMENS","531867","12","BDDA16","BDDA16M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-531867/LNBTS-531867/LNCEL-12"
"","NOKIA SIEMENS","390952","12","QHVD40","QHVD40M4BB",12-OCT-23 00:00:00,"PLMN-PLMN/MRBTS-390952/LNBTS-390952/LNCEL-12"
"","NOKIA SIEMENS","160196","13","QNST06","QNST06M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160196/LNBTS-160196/LNCEL-13"
"","NOKIA SIEMENS","111982","12","HCC221","HCC221C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-111982/LNBTS-111982/LNCEL-12"
"","NOKIA SIEMENS","101679","13","HTI034","HTI034M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101679/LNBTS-101679/LNCEL-13"
"","NOKIA SIEMENS","180032","11","HUHA20","HUHA20M4BA",08-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-180032/LNBTS-180032/LNCEL-11"
"","NOKIA SIEMENS","531976","12","BDPG25","BDPG25M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-531976/LNBTS-531976/LNCEL-12"
"","NOKIA SIEMENS","580224","12","LATU18","LATU18M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-580224/LNBTS-580224/LNCEL-12"
"","NOKIA SIEMENS","551931","13","PTBB42","PTBB42M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-551931/LNBTS-551931/LNCEL-13"
"","NOKIA SIEMENS","586521","19","LACG69","LACG69M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586521/LNBTS-586521/LNCEL-19"
"","NOKIA SIEMENS","500300","12","KHNH63","KHNH63C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500300/LNBTS-500300/LNCEL-12"
"","NOKIA SIEMENS","530402","19","BDBCA7","BDBCA7M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530402/LNBTS-530402/LNCEL-19"
"","NOKIA SIEMENS","103003","12","H2_HDC_CN_VAN_CON","H2_HDC_CN_VAN_CON_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103003/LNBTS-103003/LNCEL-12"
"","NOKIA SIEMENS","180080","13","HUPL46","HUPL46M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-180080/LNBTS-180080/LNCEL-13"
"","NOKIA SIEMENS","571585","12","LDDA0L","LDDA0LM4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-571585/LNBTS-571585/LNCEL-12"
"","NOKIA SIEMENS","115191","12","HGV090","HGV090M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115191/LNBTS-115191/LNCEL-12"
"","NOKIA SIEMENS","101605","11","HN_SSN_PHU_MINH_5","HN_SSN_PHU_MINH_5_C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101605/LNBTS-101605/LNCEL-11"
"","NOKIA SIEMENS","521353","11","VUTT02","VUTT02M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521353/LNBTS-521353/LNCEL-11"
"","NOKIA SIEMENS","170082","11","QTDH49","QTDH49M4BA",08-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-170082/LNBTS-170082/LNCEL-11"
"","NOKIA SIEMENS","130114","13","BDPC14","BDPC14M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130114/LNBTS-130114/LNCEL-13"
"","NOKIA SIEMENS","111297","23","H01296","H01296F_LTE",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-111297/LNBTS-111297/LNCEL-23"
"","NOKIA SIEMENS","130368","12","BDHA15","BDHA15M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130368/LNBTS-130368/LNCEL-12"
"","NOKIA SIEMENS","160376","12","QNBS1K","QNBS1KM4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160376/LNBTS-160376/LNCEL-12"
"","NOKIA SIEMENS","542149","13","BPCT28","BPCT28M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-542149/LNBTS-542149/LNCEL-13"
"","NOKIA SIEMENS","490324","12","GLCP36","GLCP36M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490324/LNBTS-490324/LNCEL-12"
"","NOKIA SIEMENS","101393","11","HHB178","HHB178M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101393/LNBTS-101393/LNCEL-11"
"","NOKIA SIEMENS","521686","12","VUVT3C","VUVT3CM4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521686/LNBTS-521686/LNCEL-12"
"","NOKIA SIEMENS","532277","19","BDTA86","BDTA86M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532277/LNBTS-532277/LNCEL-19"
"","NOKIA SIEMENS","510012","11","KTKT57","KTKT57M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-510012/LNBTS-510012/LNCEL-11"
"","NOKIA SIEMENS","390268","11","QHTY17","QHTY17M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390268/LNBTS-390268/LNCEL-11"
"","NOKIA SIEMENS","702802","11","TGMT43","TGMT43M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702802/LNBTS-702802/LNCEL-11"
"","NOKIA SIEMENS","330004","13","CBG_CBG_CAO_BANG","CBG_CBG_CAO_BANG_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-330004/LNBTS-330004/LNCEL-13"
"","NOKIA SIEMENS","702800","12","TGMT41","TGMT41M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702800/LNBTS-702800/LNCEL-12"
"","NOKIA SIEMENS","102011","13","HBD158","HBD158M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102011/LNBTS-102011/LNCEL-13"
"","NOKIA SIEMENS","103142","13","H2_PTO_PHUNG_THUONG_2","H2_PTO_PHUNG_THUONG_2_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103142/LNBTS-103142/LNCEL-13"
"","NOKIA SIEMENS","100494","11","HHI017","HHI017M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100494/LNBTS-100494/LNCEL-11"
"","NOKIA SIEMENS","115811","11","HHM010","HHM010M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115811/LNBTS-115811/LNCEL-11"
"","NOKIA SIEMENS","113616","11","H12015","H12015M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-113616/LNBTS-113616/LNCEL-11"
"","NOKIA SIEMENS","500155","13","KHDK07","KHDK07M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500155/LNBTS-500155/LNCEL-13"
"","NOKIA SIEMENS","546702","12","BPLN18","BPLN18M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-546702/LNBTS-546702/LNCEL-12"
"","NOKIA SIEMENS","160324","11","QNBS23","QNBS23M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160324/LNBTS-160324/LNCEL-11"
"","NOKIA SIEMENS","585977","11","LABL06","LABL06M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-585977/LNBTS-585977/LNCEL-11"
"","NOKIA SIEMENS","115867","13","HHM066","HHM066M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115867/LNBTS-115867/LNCEL-13"
"","NOKIA SIEMENS","500493","12","KHDK35","KHDK35C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500493/LNBTS-500493/LNCEL-12"
"","NOKIA SIEMENS","103401","12","HN_GLM_AGG_TRAU_QUY","HN_GLM_AGG_TRAU_QUY_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103401/LNBTS-103401/LNCEL-12"
"","NOKIA SIEMENS","100861","17","HTX700","HTX700I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100861/LNBTS-100861/LNCEL-17"
"","NOKIA SIEMENS","702961","11","TGCT59","TGCT59M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702961/LNBTS-702961/LNCEL-11"
"","NOKIA SIEMENS","490065","11","GLDD05","GLDD05M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490065/LNBTS-490065/LNCEL-11"
"","NOKIA SIEMENS","580183","11","LAHA16","LAHA16M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-580183/LNBTS-580183/LNCEL-11"
"","NOKIA SIEMENS","180310","12","HUPL47","HUPL47M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-180310/LNBTS-180310/LNCEL-12"
"","NOKIA SIEMENS","102081","11","HNT232","HNT232M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102081/LNBTS-102081/LNCEL-11"
"","NOKIA SIEMENS","500192","13","KHNT13","KHNT13M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500192/LNBTS-500192/LNCEL-13"
"","NOKIA SIEMENS","554690","13","PTPT74","PTPT74M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-554690/LNBTS-554690/LNCEL-13"
"","NOKIA SIEMENS","390231","13","QHHL89","QHHL89M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390231/LNBTS-390231/LNCEL-13"
"","NOKIA SIEMENS","100764","12","HNT068","HNT068M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100764/LNBTS-100764/LNCEL-12"
"","NOKIA SIEMENS","500222","11","KHVN29","KHVN29M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500222/LNBTS-500222/LNCEL-11"
"","NOKIA SIEMENS","100793","11","HTH056","HTH056M4BA",18-MAR-23 00:00:00,"PLMN-PLMN/MRBTS-100793/LNBTS-100793/LNCEL-11"
"","NOKIA SIEMENS","115835","11","HHM034","HHM034M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115835/LNBTS-115835/LNCEL-11"
"","NOKIA SIEMENS","180369","11","HUPD28","HUPD28M4BA",15-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-180369/LNBTS-180369/LNCEL-11"
"","NOKIA SIEMENS","120556","13","DNCL75","DNCL75M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120556/LNBTS-120556/LNCEL-13"
"","NOKIA SIEMENS","390996","13","QHCP7B","QHCP7BM4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390996/LNBTS-390996/LNCEL-13"
"","NOKIA SIEMENS","120646","12","DNNH91","DNNH91M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120646/LNBTS-120646/LNCEL-12"
"","NOKIA SIEMENS","490233","11","GLKC03","GLKC03M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490233/LNBTS-490233/LNCEL-11"
"","NOKIA SIEMENS","390153","13","QHDH08","QHDH08M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390153/LNBTS-390153/LNCEL-13"
"","NOKIA SIEMENS","531961","12","BDPG10","BDPG10M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-531961/LNBTS-531961/LNCEL-12"
"","NOKIA SIEMENS","521467","11","VUXM16","VUXM16M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521467/LNBTS-521467/LNCEL-11"
"","NOKIA SIEMENS","510007","13","KTKT09","KTKT09M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-510007/LNBTS-510007/LNCEL-13"
"","NOKIA SIEMENS","532292","11","BDDA88","BDDA88M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532292/LNBTS-532292/LNCEL-11"
"","NOKIA SIEMENS","490304","11","GLAK12","GLAK12M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490304/LNBTS-490304/LNCEL-11"
"","NOKIA SIEMENS","532005","12","BDBU02","BDBU02M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532005/LNBTS-532005/LNCEL-12"
"","NOKIA SIEMENS","101546","13","H2_PXN_DAI_XUYEN","H2_PXN_DAI_XUYEN_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101546/LNBTS-101546/LNCEL-13"
"","NOKIA SIEMENS","490172","13","GLCU09","GLCU09M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490172/LNBTS-490172/LNCEL-13"
"","NOKIA SIEMENS","545822","13","BPLN51","BPLN51M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-545822/LNBTS-545822/LNCEL-13"
"","NOKIA SIEMENS","140120","12","PYSA09","PYSA09M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140120/LNBTS-140120/LNCEL-12"
"","NOKIA SIEMENS","586218","12","LAKT13","LAKT13M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586218/LNBTS-586218/LNCEL-12"
"","NOKIA SIEMENS","130056","16","BDQN49","BDQN49M4CC",07-DEC-23 00:00:00,"PLMN-PLMN/MRBTS-130056/LNBTS-130056/LNCEL-16"
"","NOKIA SIEMENS","115875","13","HHM074","HHM074M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115875/LNBTS-115875/LNCEL-13"
"","NOKIA SIEMENS","521606","12","VUTT71","VUTT71M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521606/LNBTS-521606/LNCEL-12"
"","NOKIA SIEMENS","101515","13","H2_MLH_THANH_LAM","H2_MLH_THANH_LAM_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101515/LNBTS-101515/LNCEL-13"
"","NOKIA SIEMENS","101294","13","HDD216","HDD216M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101294/LNBTS-101294/LNCEL-13"
"","NOKIA SIEMENS","563355","11","DNXL04","DNXL04M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563355/LNBTS-563355/LNCEL-11"
"","NOKIA SIEMENS","563276","12","DNTB25","DNTB25M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563276/LNBTS-563276/LNCEL-12"
"","NOKIA SIEMENS","586158","17","LAHO27","LAHO27M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586158/LNBTS-586158/LNCEL-17"
"","NOKIA SIEMENS","103052","11","HN_LBN_NGUYEN_SON_3","HN_LBN_NGUYEN_SON_3_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103052/LNBTS-103052/LNCEL-11"
"","NOKIA SIEMENS","100658","12","HN_LBN_CU_KHOI_","HN_LBN_CU_KHOI_M4BB",17-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-100658/LNBTS-100658/LNCEL-12"
"","NOKIA SIEMENS","120364","11","DNLC02","DNLC02M4BA",20-APR-22 09:03:00,"PLMN-PLMN/MRBTS-120364/LNBTS-120364/LNCEL-11"
"","NOKIA SIEMENS","140075","12","PYTH19","PYTH19M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140075/LNBTS-140075/LNCEL-12"
"","NOKIA SIEMENS","530918","18","BDBCA4","BDBCA4M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530918/LNBTS-530918/LNCEL-18"
"","NOKIA SIEMENS","574466","11","LDDH15","LDDH15M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574466/LNBTS-574466/LNCEL-11"
"","NOKIA SIEMENS","130317","13","BDPM19","BDPM19M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130317/LNBTS-130317/LNCEL-13"
"","NOKIA SIEMENS","571326","11","LDLH06","LDLH06M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-571326/LNBTS-571326/LNCEL-11"
"","NOKIA SIEMENS","574153","13","LDDA52","LDDA52M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574153/LNBTS-574153/LNCEL-13"
"","NOKIA SIEMENS","180078","15","HUPL42","HUPL42M4CB",09-JAN-23 00:00:00,"PLMN-PLMN/MRBTS-180078/LNBTS-180078/LNCEL-15"
"","NOKIA SIEMENS","500151","12","KHDK03","KHDK03M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500151/LNBTS-500151/LNCEL-12"
"","NOKIA SIEMENS","562746","13","DNBH45","DNBH45M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562746/LNBTS-562746/LNCEL-13"
"","NOKIA SIEMENS","470077","11","DGDG10","DGDG10M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-470077/LNBTS-470077/LNCEL-11"
"","NOKIA SIEMENS","113742","11","H12141","H12141M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-113742/LNBTS-113742/LNCEL-11"
"","NOKIA SIEMENS","586012","17","LABL48","LABL48M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586012/LNBTS-586012/LNCEL-17"
"","NOKIA SIEMENS","546665","11","BPDX53","BPDX53M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-546665/LNBTS-546665/LNCEL-11"
"","NOKIA SIEMENS","702962","12","TGCG49","TGCG49C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702962/LNBTS-702962/LNCEL-12"
"","NOKIA SIEMENS","490057","11","GLCS25","GLCS25M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490057/LNBTS-490057/LNCEL-11"
"","NOKIA SIEMENS","170165","12","QTVL71","QTVL71M4BB",08-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-170165/LNBTS-170165/LNCEL-12"
"","NOKIA SIEMENS","102299","17","HHK187","HHK187I4BJ",26-NOV-21 00:00:00,"PLMN-PLMN/MRBTS-102299/LNBTS-102299/LNCEL-17"
"","NOKIA SIEMENS","100399","11","HHB100","HHB100C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100399/LNBTS-100399/LNCEL-11"
"","NOKIA SIEMENS","100867","12","HTX034","HTX034M4BB",17-NOV-22 09:06:08,"PLMN-PLMN/MRBTS-100867/LNBTS-100867/LNCEL-12"
"","NOKIA SIEMENS","100716","13","HN_SSN_DIEN_XA","HN_SSN_DIEN_XA_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100716/LNBTS-100716/LNCEL-13"
"","NOKIA SIEMENS","532257","18","BDTA73","BDTA73M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532257/LNBTS-532257/LNCEL-18"
"","NOKIA SIEMENS","101053","13","HDD078","HDD078C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101053/LNBTS-101053/LNCEL-13"
"","NOKIA SIEMENS","150445","12","QANG15","QANG15M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150445/LNBTS-150445/LNCEL-12"
"","NOKIA SIEMENS","130037","12","BDHN08","BDHN08M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130037/LNBTS-130037/LNCEL-12"
"","NOKIA SIEMENS","532082","13","BDTA31","BDTA31M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532082/LNBTS-532082/LNCEL-13"
"","NOKIA SIEMENS","521094","11","VUVT94","VUVT94M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521094/LNBTS-521094/LNCEL-11"
"","NOKIA SIEMENS","562828","12","DNBH1D","DNBH1DC4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562828/LNBTS-562828/LNCEL-12"
"","NOKIA SIEMENS","150083","11","QADX31","QADX31M4BA",03-OCT-23 00:00:00,"PLMN-PLMN/MRBTS-150083/LNBTS-150083/LNCEL-11"
"","NOKIA SIEMENS","120544","12","DNCL38","DNCL38M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120544/LNBTS-120544/LNCEL-12"
"","NOKIA SIEMENS","560940","13","DNBHB7","DNBHB7M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-560940/LNBTS-560940/LNCEL-13"
"","NOKIA SIEMENS","542637","13","BPGM36","BPGM36M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-542637/LNBTS-542637/LNCEL-13"
"","NOKIA SIEMENS","113766","11","H12165","H12165C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-113766/LNBTS-113766/LNCEL-11"
"","NOKIA SIEMENS","546680","11","BPHQ21","BPHQ21M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-546680/LNBTS-546680/LNCEL-11"
"","NOKIA SIEMENS","330140","11","CBG_NBH_THANH_CONG","CBG_NBH_THANH_CONG_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-330140/LNBTS-330140/LNCEL-11"
"","NOKIA SIEMENS","150412","12","QADL39","QADL39C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150412/LNBTS-150412/LNCEL-12"
"","NOKIA SIEMENS","190254","12","DB_TCA_SA_NHE","DB_TCA_SA_NHE_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-190254/LNBTS-190254/LNCEL-12"
"","NOKIA SIEMENS","101820","12","HCY716","HCY716I4BK",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101820/LNBTS-101820/LNCEL-12"
"","NOKIA SIEMENS","390148","13","QHCP93","QHCP93M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390148/LNBTS-390148/LNCEL-13"
"","NOKIA SIEMENS","102603","11","HTX144","HTX144C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102603/LNBTS-102603/LNCEL-11"
"","NOKIA SIEMENS","586009","12","LABL38","LABL38M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586009/LNBTS-586009/LNCEL-12"
"","NOKIA SIEMENS","500480","11","KHVN56","KHVN56M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500480/LNBTS-500480/LNCEL-11"
"","NOKIA SIEMENS","546646","12","BPDO29","BPDO29M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-546646/LNBTS-546646/LNCEL-12"
"","NOKIA SIEMENS","586361","13","LATT23","LATT23M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586361/LNBTS-586361/LNCEL-13"
"","NOKIA SIEMENS","532474","11","BDTU1D","BDTU1DM4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532474/LNBTS-532474/LNCEL-11"
"","NOKIA SIEMENS","580564","11","LAVH06","LAVH06M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-580564/LNBTS-580564/LNCEL-11"
"","NOKIA SIEMENS","150092","11","QAHA25","QAHA25M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150092/LNBTS-150092/LNCEL-11"
"","NOKIA SIEMENS","532082","19","BDTA31","BDTA31M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532082/LNBTS-532082/LNCEL-19"
"","NOKIA SIEMENS","531893","12","BDDA46","BDDA46M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-531893/LNBTS-531893/LNCEL-12"
"","NOKIA SIEMENS","100215","11","HCY151","HCY151M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100215/LNBTS-100215/LNCEL-11"
"","NOKIA SIEMENS","480194","13","DLBT76","DLBT76M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480194/LNBTS-480194/LNCEL-13"
"","NOKIA SIEMENS","470058","11","DGKN01","DGKN01M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-470058/LNBTS-470058/LNCEL-11"
"","NOKIA SIEMENS","390305","12","QHVD23","QHVD23M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390305/LNBTS-390305/LNCEL-12"
"","NOKIA SIEMENS","542574","13","BPLN23","BPLN23C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-542574/LNBTS-542574/LNCEL-13"
